,Date,Value
0,1947-01-01,243.16400000000002
1,1947-02-01,244.09866666666667
2,1947-03-01,245.03333333333333
3,1947-04-01,245.968
4,1947-05-01,247.17366666666666
5,1947-06-01,248.37933333333334
6,1947-07-01,249.585
7,1947-08-01,252.97166666666666
8,1947-09-01,256.35833333333335
9,1947-10-01,259.745
10,1947-11-01,261.744
